session_id,user_id,session_date,session_timestamp,entry_page,exit_page,pages_viewed,session_duration_seconds,avg_time_per_page,is_bounce,application_submitted
4f761579_S07,4f761579,2024-03-08,2024-03-08 00:00:00,dashboard,internship_details,9,790,87,False,True
617c471d_S01,617c471d,2024-03-30,2024-03-30 00:00:00,homepage,internship_details,9,633,70,False,False
617c471d_S02,617c471d,2024-04-03,2024-04-03 00:00:00,search_results,application_form,8,1043,130,False,False
617c471d_S03,617c471d,2024-04-10,2024-04-10 00:00:00,company_profiles,internship_listings,18,2322,129,False,False
617c471d_S04,617c471d,2024-04-13,2024-04-13 00:00:00,resume_upload,dashboard,13,2633,202,False,False
617c471d_S05,617c471d,2024-04-19,2024-04-19 00:00:00,dashboard,profile_creation,16,3556,222,False,False
617c471d_S06,617c471d,2024-04-27,2024-04-27 00:00:00,homepage,application_form,15,3499,233,False,False
617c471d_S07,617c471d,2024-05-05,2024-05-05 00:00:00,dashboard,profile_creation,14,3490,249,False,True
a6380c40_S01,a6380c40,2024-03-06,2024-03-06 00:00:00,company_profiles,application_form,10,2101,210,False,False
a6380c40_S02,a6380c40,2024-03-11,2024-03-11 00:00:00,profile_creation,payment_page,14,3709,264,False,False
a6380c40_S03,a6380c40,2024-03-14,2024-03-14 00:00:00,homepage,internship_listings,13,1315,101,False,False
a6380c40_S04,a6380c40,2024-03-21,2024-03-21 00:00:00,dashboard,resume_upload,11,2201,200,False,False
a6380c40_S05,a6380c40,2024-03-26,2024-03-26 00:00:00,profile_creation,application_form,8,2262,282,False,False
a6380c40_S06,a6380c40,2024-04-02,2024-04-02 00:00:00,resume_upload,application_form,10,3187,318,False,False
a6380c40_S07,a6380c40,2024-04-05,2024-04-05 00:00:00,company_profiles,dashboard,9,2663,295,False,True
66c3e60f_S01,66c3e60f,2024-03-19,2024-03-19 00:00:00,resume_upload,internship_listings,13,1483,114,False,False
66c3e60f_S02,66c3e60f,2024-03-24,2024-03-24 00:00:00,blog_career_tips,payment_page,13,4120,316,False,False
66c3e60f_S03,66c3e60f,2024-03-31,2024-03-31 00:00:00,homepage,internship_details,7,509,72,False,True
97f99468_S01,97f99468,2024-01-10,2024-01-10 00:00:00,application_form,profile_creation,12,3518,293,False,True
4d4d2bb6_S01,4d4d2bb6,2024-02-21,2024-02-21 00:00:00,internship_listings,application_form,7,1416,202,False,False
4d4d2bb6_S02,4d4d2bb6,2024-02-28,2024-02-28 00:00:00,homepage,resume_upload,10,2095,209,False,False
4d4d2bb6_S03,4d4d2bb6,2024-02-29,2024-02-29 00:00:00,resume_upload,dashboard,9,1734,192,False,True
783b1d7d_S01,783b1d7d,2024-02-29,2024-02-29 00:00:00,internship_listings,resume_upload,10,2052,205,False,False
783b1d7d_S02,783b1d7d,2024-03-02,2024-03-02 00:00:00,search_results,resume_upload,8,1442,180,False,False
783b1d7d_S03,783b1d7d,2024-03-08,2024-03-08 00:00:00,homepage,company_profiles,15,3021,201,False,True
9de4d05f_S01,9de4d05f,2024-01-14,2024-01-14 00:00:00,dashboard,application_form,7,2285,326,False,False
9de4d05f_S02,9de4d05f,2024-01-18,2024-01-18 00:00:00,company_profiles,profile_creation,9,2492,276,False,False
9de4d05f_S03,9de4d05f,2024-01-25,2024-01-25 00:00:00,blog_career_tips,internship_details,4,435,108,False,False
bcf680fd_S01,bcf680fd,2024-03-17,2024-03-17 00:00:00,application_form,internship_listings,8,1148,143,False,False
bcf680fd_S02,bcf680fd,2024-03-22,2024-03-22 00:00:00,dashboard,internship_details,5,599,119,False,False
bcf680fd_S03,bcf680fd,2024-03-24,2024-03-24 00:00:00,internship_listings,application_form,9,2196,244,False,False
bcf680fd_S04,bcf680fd,2024-03-25,2024-03-25 00:00:00,dashboard,profile_creation,11,2254,204,False,False
bcf680fd_S05,bcf680fd,2024-03-26,2024-03-26 00:00:00,internship_details,application_form,11,1861,169,False,True
db846146_S01,db846146,2024-02-13,2024-02-13 00:00:00,homepage,internship_listings,10,2118,211,False,False
db846146_S02,db846146,2024-02-15,2024-02-15 00:00:00,search_results,company_profiles,12,1849,154,False,True
b00180db_S01,b00180db,2024-01-06,2024-01-06 00:00:00,homepage,resume_upload,10,1419,141,False,False
b00180db_S02,b00180db,2024-01-11,2024-01-11 00:00:00,homepage,internship_details,6,424,70,False,False
b00180db_S03,b00180db,2024-01-17,2024-01-17 00:00:00,faq_support,application_form,6,810,135,False,False
b00180db_S04,b00180db,2024-01-19,2024-01-19 00:00:00,application_form,dashboard,8,2717,339,False,True
7eedfd81_S01,7eedfd81,2024-03-01,2024-03-01 00:00:00,company_profiles,application_form,9,1357,150,False,False
7eedfd81_S02,7eedfd81,2024-03-09,2024-03-09 00:00:00,internship_details,dashboard,8,948,118,False,False
7eedfd81_S03,7eedfd81,2024-03-16,2024-03-16 00:00:00,resume_upload,profile_creation,18,3745,208,False,False
7eedfd81_S04,7eedfd81,2024-03-18,2024-03-18 00:00:00,internship_listings,profile_creation,13,3049,234,False,True
022b751e_S01,022b751e,2024-03-23,2024-03-23 00:00:00,internship_listings,dashboard,5,616,123,False,False
2157ee97_S01,2157ee97,2024-02-23,2024-02-23 00:00:00,internship_listings,internship_details,10,1853,185,False,False
2157ee97_S02,2157ee97,2024-03-01,2024-03-01 00:00:00,dashboard,resume_upload,10,2189,218,False,False
2157ee97_S03,2157ee97,2024-03-04,2024-03-04 00:00:00,homepage,application_form,16,3492,218,False,True
3bee020b_S01,3bee020b,2024-03-29,2024-03-29 00:00:00,application_form,application_form,1,145,145,True,False
af77fd25_S01,af77fd25,2024-03-27,2024-03-27 00:00:00,resume_upload,application_form,13,2979,229,False,False
af77fd25_S02,af77fd25,2024-04-03,2024-04-03 00:00:00,faq_support,dashboard,11,1957,177,False,False
af77fd25_S03,af77fd25,2024-04-09,2024-04-09 00:00:00,application_form,application_form,12,2645,220,False,False
af77fd25_S04,af77fd25,2024-04-17,2024-04-17 00:00:00,application_form,resume_upload,15,3114,207,False,True
0c434ec8_S01,0c434ec8,2024-02-17,2024-02-17 00:00:00,company_profiles,company_profiles,3,324,108,False,False
0c434ec8_S02,0c434ec8,2024-02-20,2024-02-20 00:00:00,search_results,profile_creation,7,1340,191,False,False
0c434ec8_S03,0c434ec8,2024-02-24,2024-02-24 00:00:00,company_profiles,company_profiles,8,737,92,False,False
0c434ec8_S04,0c434ec8,2024-02-25,2024-02-25 00:00:00,faq_support,internship_details,5,515,103,False,False
3b6c097d_S01,3b6c097d,2024-03-12,2024-03-12 00:00:00,search_results,resume_upload,13,3265,251,False,False
3b6c097d_S02,3b6c097d,2024-03-17,2024-03-17 00:00:00,homepage,profile_creation,7,1700,242,False,False
3b6c097d_S03,3b6c097d,2024-03-19,2024-03-19 00:00:00,application_form,profile_creation,17,4480,263,False,False
3b6c097d_S04,3b6c097d,2024-03-20,2024-03-20 00:00:00,application_form,application_form,6,1643,273,False,True
a6410589_S01,a6410589,2024-02-09,2024-02-09 00:00:00,resume_upload,resume_upload,11,1844,167,False,False
a6410589_S02,a6410589,2024-02-12,2024-02-12 00:00:00,internship_details,resume_upload,14,3877,276,False,False
a6410589_S03,a6410589,2024-02-15,2024-02-15 00:00:00,internship_listings,resume_upload,12,3235,269,False,False
a6410589_S04,a6410589,2024-02-19,2024-02-19 00:00:00,company_profiles,application_form,9,1592,176,False,False
a6410589_S05,a6410589,2024-02-24,2024-02-24 00:00:00,homepage,application_form,15,3541,236,False,False
a6410589_S06,a6410589,2024-02-26,2024-02-26 00:00:00,internship_listings,dashboard,11,1889,171,False,True
65d6a12d_S01,65d6a12d,2024-03-16,2024-03-16 00:00:00,internship_listings,resume_upload,17,4714,277,False,False
65d6a12d_S02,65d6a12d,2024-03-17,2024-03-17 00:00:00,internship_listings,application_form,11,1481,134,False,False
65d6a12d_S03,65d6a12d,2024-03-23,2024-03-23 00:00:00,internship_listings,resume_upload,11,2063,187,False,False
65d6a12d_S04,65d6a12d,2024-03-27,2024-03-27 00:00:00,homepage,application_form,8,1559,194,False,False
65d6a12d_S05,65d6a12d,2024-03-29,2024-03-29 00:00:00,search_results,application_form,16,2914,182,False,False
65d6a12d_S06,65d6a12d,2024-04-04,2024-04-04 00:00:00,homepage,dashboard,14,1901,135,False,False
65d6a12d_S07,65d6a12d,2024-04-11,2024-04-11 00:00:00,homepage,application_form,15,3010,200,False,True
ea63c2ad_S01,ea63c2ad,2024-03-19,2024-03-19 00:00:00,company_profiles,resume_upload,4,703,175,False,False
ea63c2ad_S02,ea63c2ad,2024-03-26,2024-03-26 00:00:00,internship_details,internship_details,7,598,85,False,False
ea63c2ad_S03,ea63c2ad,2024-04-03,2024-04-03 00:00:00,dashboard,search_results,5,456,91,False,False
ea63c2ad_S04,ea63c2ad,2024-04-09,2024-04-09 00:00:00,internship_listings,internship_listings,7,753,107,False,False
ea63c2ad_S05,ea63c2ad,2024-04-10,2024-04-10 00:00:00,company_profiles,application_form,7,776,110,False,True
5ded0f8d_S01,5ded0f8d,2024-01-10,2024-01-10 00:00:00,homepage,resume_upload,20,3739,186,False,False
5ded0f8d_S02,5ded0f8d,2024-01-13,2024-01-13 00:00:00,company_profiles,application_form,13,3203,246,False,False
5ded0f8d_S03,5ded0f8d,2024-01-20,2024-01-20 00:00:00,homepage,application_form,6,499,83,False,False
5ded0f8d_S04,5ded0f8d,2024-01-23,2024-01-23 00:00:00,internship_listings,profile_creation,12,2489,207,False,True
34a033a8_S01,34a033a8,2024-02-15,2024-02-15 00:00:00,dashboard,internship_listings,7,1106,158,False,False
34a033a8_S02,34a033a8,2024-02-20,2024-02-20 00:00:00,search_results,application_form,4,412,103,False,False
c370a0e5_S01,c370a0e5,2024-03-21,2024-03-21 00:00:00,dashboard,application_form,14,2826,201,False,False
c370a0e5_S02,c370a0e5,2024-03-29,2024-03-29 00:00:00,internship_details,profile_creation,13,4107,315,False,False
c370a0e5_S03,c370a0e5,2024-04-05,2024-04-05 00:00:00,internship_listings,internship_details,13,2067,159,False,False
c370a0e5_S04,c370a0e5,2024-04-07,2024-04-07 00:00:00,company_profiles,profile_creation,4,502,125,False,False
c370a0e5_S05,c370a0e5,2024-04-12,2024-04-12 00:00:00,profile_creation,internship_listings,10,2419,241,False,False
c370a0e5_S06,c370a0e5,2024-04-14,2024-04-14 00:00:00,company_profiles,internship_listings,10,2155,215,False,False
c370a0e5_S07,c370a0e5,2024-04-21,2024-04-21 00:00:00,homepage,internship_details,12,1053,87,False,False
c370a0e5_S08,c370a0e5,2024-04-26,2024-04-26 00:00:00,blog_career_tips,application_form,11,2481,225,False,False
c370a0e5_S09,c370a0e5,2024-05-02,2024-05-02 00:00:00,internship_details,internship_details,7,953,136,False,True
7bd48842_S01,7bd48842,2024-01-27,2024-01-27 00:00:00,homepage,resume_upload,14,3808,272,False,False
7bd48842_S02,7bd48842,2024-02-01,2024-02-01 00:00:00,homepage,application_form,12,2411,200,False,False
7bd48842_S03,7bd48842,2024-02-06,2024-02-06 00:00:00,internship_listings,profile_creation,11,2029,184,False,False
7bd48842_S04,7bd48842,2024-02-08,2024-02-08 00:00:00,search_results,internship_listings,14,2484,177,False,False
7bd48842_S05,7bd48842,2024-02-09,2024-02-09 00:00:00,blog_career_tips,resume_upload,13,1903,146,False,False
7bd48842_S06,7bd48842,2024-02-15,2024-02-15 00:00:00,faq_support,application_form,9,1906,211,False,True
f25ac23e_S01,f25ac23e,2024-02-09,2024-02-09 00:00:00,search_results,internship_details,15,3928,261,False,False
f25ac23e_S02,f25ac23e,2024-02-17,2024-02-17 00:00:00,homepage,application_form,10,1380,138,False,False
f25ac23e_S03,f25ac23e,2024-02-25,2024-02-25 00:00:00,resume_upload,internship_listings,12,3569,297,False,False
f25ac23e_S04,f25ac23e,2024-02-27,2024-02-27 00:00:00,homepage,dashboard,13,2938,226,False,True
9cb84305_S01,9cb84305,2024-02-22,2024-02-22 00:00:00,homepage,profile_creation,14,2664,190,False,False
9cb84305_S02,9cb84305,2024-02-29,2024-02-29 00:00:00,profile_creation,profile_creation,12,3740,311,False,False
9cb84305_S03,9cb84305,2024-03-06,2024-03-06 00:00:00,internship_details,application_form,17,4359,256,False,False
9cb84305_S04,9cb84305,2024-03-13,2024-03-13 00:00:00,company_profiles,profile_creation,10,2833,283,False,False
9cb84305_S05,9cb84305,2024-03-18,2024-03-18 00:00:00,dashboard,resume_upload,9,1424,158,False,False
9cb84305_S06,9cb84305,2024-03-25,2024-03-25 00:00:00,blog_career_tips,application_form,13,1951,150,False,False
9cb84305_S07,9cb84305,2024-03-31,2024-03-31 00:00:00,internship_listings,profile_creation,17,3379,198,False,False
9cb84305_S08,9cb84305,2024-04-03,2024-04-03 00:00:00,internship_details,resume_upload,13,2397,184,False,False
9cb84305_S09,9cb84305,2024-04-05,2024-04-05 00:00:00,internship_details,dashboard,19,3589,188,False,False
9cb84305_S10,9cb84305,2024-04-11,2024-04-11 00:00:00,homepage,application_form,15,2232,148,False,False
9cb84305_S11,9cb84305,2024-04-16,2024-04-16 00:00:00,profile_creation,resume_upload,16,2862,178,False,True
9623102f_S01,9623102f,2024-03-28,2024-03-28 00:00:00,profile_creation,application_form,8,2499,312,False,False
9623102f_S02,9623102f,2024-04-02,2024-04-02 00:00:00,payment_page,application_form,7,1074,153,False,False
9623102f_S03,9623102f,2024-04-06,2024-04-06 00:00:00,internship_listings,profile_creation,9,1573,174,False,False
9623102f_S04,9623102f,2024-04-07,2024-04-07 00:00:00,dashboard,profile_creation,13,3911,300,False,False
9623102f_S05,9623102f,2024-04-11,2024-04-11 00:00:00,resume_upload,internship_details,11,3101,281,False,False
9623102f_S06,9623102f,2024-04-12,2024-04-12 00:00:00,faq_support,internship_details,15,1976,131,False,False
9623102f_S07,9623102f,2024-04-19,2024-04-19 00:00:00,internship_details,internship_details,18,4223,234,False,False
9623102f_S08,9623102f,2024-04-26,2024-04-26 00:00:00,homepage,dashboard,11,1211,110,False,False
9623102f_S09,9623102f,2024-05-02,2024-05-02 00:00:00,application_form,internship_details,7,1183,169,False,False
9623102f_S10,9623102f,2024-05-04,2024-05-04 00:00:00,search_results,internship_listings,12,1936,161,False,False
9623102f_S11,9623102f,2024-05-07,2024-05-07 00:00:00,company_profiles,internship_listings,11,1604,145,False,True
47b1da59_S01,47b1da59,2024-01-14,2024-01-14 00:00:00,internship_details,resume_upload,3,395,131,False,False
47b1da59_S02,47b1da59,2024-01-21,2024-01-21 00:00:00,payment_page,profile_creation,5,1886,377,False,True
90ebb9dd_S01,90ebb9dd,2024-03-25,2024-03-25 00:00:00,internship_listings,profile_creation,7,1700,242,False,False
90ebb9dd_S02,90ebb9dd,2024-03-27,2024-03-27 00:00:00,application_form,resume_upload,10,2560,256,False,False
90ebb9dd_S03,90ebb9dd,2024-03-29,2024-03-29 00:00:00,application_form,resume_upload,10,2323,232,False,False
90ebb9dd_S04,90ebb9dd,2024-04-03,2024-04-03 00:00:00,homepage,resume_upload,16,1403,87,False,False
90ebb9dd_S05,90ebb9dd,2024-04-04,2024-04-04 00:00:00,internship_listings,application_form,7,920,131,False,False
90ebb9dd_S06,90ebb9dd,2024-04-09,2024-04-09 00:00:00,application_form,internship_listings,13,2084,160,False,False
90ebb9dd_S07,90ebb9dd,2024-04-17,2024-04-17 00:00:00,homepage,dashboard,8,847,105,False,False
90ebb9dd_S08,90ebb9dd,2024-04-20,2024-04-20 00:00:00,search_results,dashboard,11,2756,250,False,True
3ef881bc_S01,3ef881bc,2024-01-31,2024-01-31 00:00:00,internship_listings,resume_upload,8,1748,218,False,False
3ef881bc_S02,3ef881bc,2024-02-04,2024-02-04 00:00:00,search_results,resume_upload,16,2182,136,False,False
3ef881bc_S03,3ef881bc,2024-02-12,2024-02-12 00:00:00,internship_details,payment_page,5,916,183,False,False
3ef881bc_S04,3ef881bc,2024-02-16,2024-02-16 00:00:00,homepage,resume_upload,12,1107,92,False,False
3ef881bc_S05,3ef881bc,2024-02-21,2024-02-21 00:00:00,homepage,application_form,14,1307,93,False,False
3ef881bc_S06,3ef881bc,2024-02-29,2024-02-29 00:00:00,search_results,resume_upload,5,841,168,False,False
3ef881bc_S07,3ef881bc,2024-03-05,2024-03-05 00:00:00,company_profiles,application_form,7,1307,186,False,True
cbf4207f_S01,cbf4207f,2024-01-31,2024-01-31 00:00:00,internship_listings,profile_creation,17,4873,286,False,False
cbf4207f_S02,cbf4207f,2024-02-03,2024-02-03 00:00:00,resume_upload,dashboard,16,3731,233,False,False
cbf4207f_S03,cbf4207f,2024-02-04,2024-02-04 00:00:00,internship_details,profile_creation,11,2569,233,False,False
cbf4207f_S04,cbf4207f,2024-02-08,2024-02-08 00:00:00,internship_listings,profile_creation,9,1957,217,False,False
cbf4207f_S05,cbf4207f,2024-02-10,2024-02-10 00:00:00,profile_creation,resume_upload,11,2486,226,False,False
cbf4207f_S06,cbf4207f,2024-02-13,2024-02-13 00:00:00,faq_support,internship_listings,8,1088,136,False,False
cbf4207f_S07,cbf4207f,2024-02-19,2024-02-19 00:00:00,homepage,profile_creation,12,1966,163,False,True
17bc3cc6_S01,17bc3cc6,2024-03-09,2024-03-09 00:00:00,internship_listings,company_profiles,8,704,88,False,False
17bc3cc6_S02,17bc3cc6,2024-03-17,2024-03-17 00:00:00,blog_career_tips,application_form,9,1915,212,False,False
68e79cc4_S01,68e79cc4,2024-02-01,2024-02-01 00:00:00,search_results,application_form,13,2678,206,False,False
68e79cc4_S02,68e79cc4,2024-02-05,2024-02-05 00:00:00,application_form,resume_upload,8,2338,292,False,False
68e79cc4_S03,68e79cc4,2024-02-06,2024-02-06 00:00:00,homepage,resume_upload,12,3121,260,False,False
68e79cc4_S04,68e79cc4,2024-02-07,2024-02-07 00:00:00,profile_creation,resume_upload,9,3247,360,False,False
68e79cc4_S05,68e79cc4,2024-02-09,2024-02-09 00:00:00,internship_listings,internship_details,14,1826,130,False,False
68e79cc4_S06,68e79cc4,2024-02-14,2024-02-14 00:00:00,dashboard,internship_listings,15,3081,205,False,False
68e79cc4_S07,68e79cc4,2024-02-17,2024-02-17 00:00:00,application_form,resume_upload,12,2887,240,False,False
68e79cc4_S08,68e79cc4,2024-02-23,2024-02-23 00:00:00,search_results,internship_listings,18,3454,191,False,True
bd5ce31c_S01,bd5ce31c,2024-02-04,2024-02-04 00:00:00,search_results,application_form,7,1931,275,False,False
bd5ce31c_S02,bd5ce31c,2024-02-09,2024-02-09 00:00:00,search_results,dashboard,17,4166,245,False,False
bd5ce31c_S03,bd5ce31c,2024-02-10,2024-02-10 00:00:00,company_profiles,application_form,15,4447,296,False,False
bd5ce31c_S04,bd5ce31c,2024-02-11,2024-02-11 00:00:00,internship_listings,profile_creation,17,2830,166,False,False
bd5ce31c_S05,bd5ce31c,2024-02-13,2024-02-13 00:00:00,resume_upload,application_form,10,1897,189,False,False
bd5ce31c_S06,bd5ce31c,2024-02-21,2024-02-21 00:00:00,resume_upload,resume_upload,11,2461,223,False,True
f271ca49_S01,f271ca49,2024-03-08,2024-03-08 00:00:00,search_results,internship_details,5,357,71,False,False
f271ca49_S02,f271ca49,2024-03-16,2024-03-16 00:00:00,application_form,application_form,4,1272,318,False,False
f271ca49_S03,f271ca49,2024-03-20,2024-03-20 00:00:00,search_results,application_form,5,723,144,False,False
f271ca49_S04,f271ca49,2024-03-25,2024-03-25 00:00:00,company_profiles,internship_details,6,546,91,False,False
