user_id,session_id,funnel_stage,pages_viewed,application_submitted
9329a289,9329a289_S04,Application,7,True
6e9e0e15,6e9e0e15_S01,Application,19,True
6e9e0e15,6e9e0e15_S02,Application,16,True
6e9e0e15,6e9e0e15_S03,Application,13,True
6e9e0e15,6e9e0e15_S04,Application,15,True
6e9e0e15,6e9e0e15_S05,Application,16,True
6e9e0e15,6e9e0e15_S06,Application,7,True
be845584,be845584_S01,Application,12,True
be845584,be845584_S02,Application,9,True
be845584,be845584_S03,Application,10,True
be845584,be845584_S04,Application,11,True
be845584,be845584_S05,Application,15,True
be845584,be845584_S06,Application,4,True
be845584,be845584_S07,Application,18,True
be845584,be845584_S08,Application,17,True
84fef769,84fef769_S01,Awareness,9,True
84fef769,84fef769_S02,Awareness,10,True
84fef769,84fef769_S03,Application,9,True
84fef769,84fef769_S04,Application,11,True
84fef769,84fef769_S05,Application,7,True
84fef769,84fef769_S06,Application,10,True
ee97cd1e,ee97cd1e_S01,Application,5,False
ee97cd1e,ee97cd1e_S02,Application,8,True
ee97cd1e,ee97cd1e_S03,Application,18,True
ee97cd1e,ee97cd1e_S04,Application,14,True
ee97cd1e,ee97cd1e_S05,Application,13,True
ee97cd1e,ee97cd1e_S06,Application,13,True
ee97cd1e,ee97cd1e_S07,Application,9,True
ee97cd1e,ee97cd1e_S08,Application,8,True
ee97cd1e,ee97cd1e_S09,Application,24,True
ee97cd1e,ee97cd1e_S10,Application,13,True
ee97cd1e,ee97cd1e_S11,Application,13,True
cefc0250,cefc0250_S01,Awareness,6,False
cefc0250,cefc0250_S02,Consideration,18,False
cefc0250,cefc0250_S03,Application,15,True
cefc0250,cefc0250_S04,Application,15,True
cefc0250,cefc0250_S05,Application,11,True
cefc0250,cefc0250_S06,Application,9,True
cefc0250,cefc0250_S07,Application,10,True
cefc0250,cefc0250_S08,Application,11,True
1ce0e8d4,1ce0e8d4_S01,Awareness,16,True
1ce0e8d4,1ce0e8d4_S02,Application,10,True
1ce0e8d4,1ce0e8d4_S03,Application,12,True
1ce0e8d4,1ce0e8d4_S04,Application,12,True
f90bbb4a,f90bbb4a_S01,Consideration,4,False
f90bbb4a,f90bbb4a_S02,Application,6,True
f90bbb4a,f90bbb4a_S03,Application,6,True
b7cdbd10,b7cdbd10_S01,Awareness,5,True
b7cdbd10,b7cdbd10_S02,Application,8,True
b1f7228f,b1f7228f_S01,Awareness,10,True
b1f7228f,b1f7228f_S02,Awareness,14,True
b1f7228f,b1f7228f_S03,Consideration,10,True
2636667b,2636667b_S01,Awareness,8,True
2636667b,2636667b_S02,Awareness,13,True
2636667b,2636667b_S03,Awareness,7,True
742316eb,742316eb_S01,Application,8,False
742316eb,742316eb_S02,Application,10,True
742316eb,742316eb_S03,Application,8,True
5721b066,5721b066_S01,Application,13,True
5721b066,5721b066_S02,Application,13,True
5721b066,5721b066_S03,Application,14,True
5721b066,5721b066_S04,Application,10,True
5721b066,5721b066_S05,Application,10,True
5721b066,5721b066_S06,Application,11,True
5721b066,5721b066_S07,Application,13,True
5721b066,5721b066_S08,Application,10,True
5721b066,5721b066_S09,Application,13,True
4184df86,4184df86_S01,Application,11,False
4184df86,4184df86_S02,Application,7,False
a4a9a8ff,a4a9a8ff_S01,Application,9,True
a4a9a8ff,a4a9a8ff_S02,Application,9,True
a4a9a8ff,a4a9a8ff_S03,Application,11,True
a4a9a8ff,a4a9a8ff_S04,Application,6,True
a4a9a8ff,a4a9a8ff_S05,Application,9,True
c840af67,c840af67_S01,Awareness,7,True
bfcbe1d1,bfcbe1d1_S01,Awareness,3,False
bfcbe1d1,bfcbe1d1_S02,Evaluation,7,False
bfcbe1d1,bfcbe1d1_S03,Application,7,True
bfcbe1d1,bfcbe1d1_S04,Application,11,True
bfcbe1d1,bfcbe1d1_S05,Application,3,True
0e0285e9,0e0285e9_S01,Application,10,True
0e0285e9,0e0285e9_S02,Application,9,True
0e0285e9,0e0285e9_S03,Application,11,True
0e0285e9,0e0285e9_S04,Application,13,True
0e0285e9,0e0285e9_S05,Application,7,True
0e0285e9,0e0285e9_S06,Application,16,True
abaee3e9,abaee3e9_S01,Application,4,False
abaee3e9,abaee3e9_S02,Application,7,True
abaee3e9,abaee3e9_S03,Application,11,True
1cf353ec,1cf353ec_S01,Evaluation,8,False
1cf353ec,1cf353ec_S02,Application,8,True
1cf353ec,1cf353ec_S03,Application,14,True
1cf353ec,1cf353ec_S04,Application,11,True
1cf353ec,1cf353ec_S05,Application,13,True
1cf353ec,1cf353ec_S06,Application,9,True
1cf353ec,1cf353ec_S07,Application,7,True
1cf353ec,1cf353ec_S08,Application,11,True
1cf353ec,1cf353ec_S09,Application,10,True
1cf353ec,1cf353ec_S10,Application,15,True
1cf353ec,1cf353ec_S11,Application,12,True
ce8b1485,ce8b1485_S01,Application,5,True
4b06e793,4b06e793_S01,Application,13,True
4b06e793,4b06e793_S02,Application,11,True
4b06e793,4b06e793_S03,Application,12,True
4b06e793,4b06e793_S04,Application,10,True
4b06e793,4b06e793_S05,Application,5,True
4b06e793,4b06e793_S06,Application,12,True
4b06e793,4b06e793_S07,Application,9,True
4b06e793,4b06e793_S08,Application,7,True
4b06e793,4b06e793_S09,Application,9,True
4b06e793,4b06e793_S10,Application,11,True
3fd8a1d6,3fd8a1d6_S01,Awareness,9,True
3fd8a1d6,3fd8a1d6_S02,Application,10,True
3fd8a1d6,3fd8a1d6_S03,Application,8,True
3fd8a1d6,3fd8a1d6_S04,Application,10,True
3fd8a1d6,3fd8a1d6_S05,Application,15,True
b231d2d0,b231d2d0_S01,Awareness,9,True
b231d2d0,b231d2d0_S02,Consideration,6,True
b231d2d0,b231d2d0_S03,Application,7,True
6f5f9e2e,6f5f9e2e_S01,Application,16,True
6f5f9e2e,6f5f9e2e_S02,Application,7,True
6f5f9e2e,6f5f9e2e_S03,Application,20,True
6f5f9e2e,6f5f9e2e_S04,Application,14,True
6f5f9e2e,6f5f9e2e_S05,Application,13,True
64851e5e,64851e5e_S01,Application,13,True
64851e5e,64851e5e_S02,Application,9,True
64851e5e,64851e5e_S03,Application,7,True
64851e5e,64851e5e_S04,Application,11,True
64851e5e,64851e5e_S05,Application,9,True
64851e5e,64851e5e_S06,Application,11,True
42abb4e1,42abb4e1_S01,Evaluation,7,False
b281d193,b281d193_S01,Application,9,False
b281d193,b281d193_S02,Application,12,True
b281d193,b281d193_S03,Application,10,True
b281d193,b281d193_S04,Application,12,True
b281d193,b281d193_S05,Application,4,True
ca7de708,ca7de708_S01,Evaluation,7,False
ca7de708,ca7de708_S02,Application,12,True
ca7de708,ca7de708_S03,Application,8,True
ca7de708,ca7de708_S04,Application,7,True
44dbfe86,44dbfe86_S01,Application,12,True
c39855d0,c39855d0_S01,Evaluation,14,False
9731b881,9731b881_S01,Awareness,7,True
9731b881,9731b881_S02,Application,7,True
9731b881,9731b881_S03,Application,7,True
9731b881,9731b881_S04,Application,5,True
cb138bf7,cb138bf7_S01,Evaluation,7,False
cb138bf7,cb138bf7_S02,Application,5,False
e69d9361,e69d9361_S01,Consideration,9,True
e69d9361,e69d9361_S02,Application,10,True
8635419e,8635419e_S01,Application,19,True
8635419e,8635419e_S02,Application,15,True
8635419e,8635419e_S03,Application,12,True
8635419e,8635419e_S04,Application,13,True
8635419e,8635419e_S05,Application,7,True
8635419e,8635419e_S06,Application,9,True
ed187052,ed187052_S01,Evaluation,3,False
ed187052,ed187052_S02,Application,8,False
a8836a3a,a8836a3a_S01,Consideration,10,False
a8836a3a,a8836a3a_S02,Consideration,8,True
a8836a3a,a8836a3a_S03,Application,13,True
a8836a3a,a8836a3a_S04,Application,8,True
a8836a3a,a8836a3a_S05,Application,9,True
a8836a3a,a8836a3a_S06,Application,18,True
a8836a3a,a8836a3a_S07,Application,12,True
a8836a3a,a8836a3a_S08,Application,13,True
a8836a3a,a8836a3a_S09,Application,9,True
a8836a3a,a8836a3a_S10,Application,8,True
a8836a3a,a8836a3a_S11,Application,9,True
80713504,80713504_S01,Evaluation,8,True
80713504,80713504_S02,Application,10,True
c3448c1a,c3448c1a_S01,Application,10,True
c3448c1a,c3448c1a_S02,Application,12,True
c3448c1a,c3448c1a_S03,Application,11,True
c3448c1a,c3448c1a_S04,Application,14,True
c3448c1a,c3448c1a_S05,Application,17,True
c3448c1a,c3448c1a_S06,Application,10,True
c3448c1a,c3448c1a_S07,Application,15,True
c3448c1a,c3448c1a_S08,Application,10,True
c3448c1a,c3448c1a_S09,Application,16,True
c3448c1a,c3448c1a_S10,Application,10,True
9e9ca7a3,9e9ca7a3_S01,Application,5,False
9e9ca7a3,9e9ca7a3_S02,Application,10,True
9e9ca7a3,9e9ca7a3_S03,Application,5,True
9e9ca7a3,9e9ca7a3_S04,Application,7,True
b86d314a,b86d314a_S01,Consideration,7,True
b86d314a,b86d314a_S02,Evaluation,8,True
b86d314a,b86d314a_S03,Application,12,True
b86d314a,b86d314a_S04,Application,15,True
b86d314a,b86d314a_S05,Application,9,True
b86d314a,b86d314a_S06,Application,10,True
b86d314a,b86d314a_S07,Application,18,True
b86d314a,b86d314a_S08,Application,10,True
fe010e7a,fe010e7a_S01,Application,10,False
fe010e7a,fe010e7a_S02,Application,12,False
fe010e7a,fe010e7a_S03,Application,6,False
fe010e7a,fe010e7a_S04,Application,9,True
fe010e7a,fe010e7a_S05,Application,3,True
fe010e7a,fe010e7a_S06,Application,16,True
fe010e7a,fe010e7a_S07,Application,12,True
06ac029d,06ac029d_S01,Application,7,True
06ac029d,06ac029d_S02,Application,10,True
06ac029d,06ac029d_S03,Application,10,True
06ac029d,06ac029d_S04,Application,8,True
a5e37036,a5e37036_S01,Awareness,7,False
a5e37036,a5e37036_S02,Evaluation,6,False
a5e37036,a5e37036_S03,Application,10,True
a5e37036,a5e37036_S04,Application,4,True
38820490,38820490_S01,Awareness,9,False
38820490,38820490_S02,Application,14,True
38820490,38820490_S03,Application,7,True
ed40f975,ed40f975_S01,Application,9,False
056eac1b,056eac1b_S01,Application,8,True
056eac1b,056eac1b_S02,Application,3,True
af2b1e42,af2b1e42_S01,Consideration,13,True
e5b5e065,e5b5e065_S01,Awareness,5,False
e5b5e065,e5b5e065_S02,Awareness,7,True
e5b5e065,e5b5e065_S03,Application,11,True
e5b5e065,e5b5e065_S04,Application,12,True
e5b5e065,e5b5e065_S05,Application,6,True
e5b5e065,e5b5e065_S06,Application,8,True
e5b5e065,e5b5e065_S07,Application,6,True
90f6565c,90f6565c_S01,Application,11,True
90f6565c,90f6565c_S02,Application,6,True
90f6565c,90f6565c_S03,Application,6,True
90f6565c,90f6565c_S04,Application,11,True
92ab81d2,92ab81d2_S01,Application,10,False
92ab81d2,92ab81d2_S02,Application,7,False
92ab81d2,92ab81d2_S03,Application,3,False
9e00ffbf,9e00ffbf_S01,Awareness,4,False
9e00ffbf,9e00ffbf_S02,Application,8,False
9e00ffbf,9e00ffbf_S03,Application,8,True
2b87724a,2b87724a_S01,Application,8,False
2b87724a,2b87724a_S02,Application,6,False
2b87724a,2b87724a_S03,Application,1,False
2b87724a,2b87724a_S04,Application,9,True
f8302f34,f8302f34_S01,Application,10,True
f8302f34,f8302f34_S02,Application,14,True
f8302f34,f8302f34_S03,Application,15,True
f8302f34,f8302f34_S04,Application,10,True
f8302f34,f8302f34_S05,Application,7,True
f8302f34,f8302f34_S06,Application,14,True
f8302f34,f8302f34_S07,Application,11,True
76740966,76740966_S01,Awareness,8,True
76740966,76740966_S02,Awareness,5,True
76740966,76740966_S03,Evaluation,6,True
76740966,76740966_S04,Application,9,True
9a2359ea,9a2359ea_S01,Application,9,True
1b1de745,1b1de745_S01,Awareness,11,False
1b1de745,1b1de745_S02,Application,14,True
1b1de745,1b1de745_S03,Application,9,True
1b1de745,1b1de745_S04,Application,12,True
1b1de745,1b1de745_S05,Application,8,True
1b1de745,1b1de745_S06,Application,10,True
53f90646,53f90646_S01,Awareness,4,True
53f90646,53f90646_S02,Evaluation,6,True
e5bcb7c2,e5bcb7c2_S01,Application,11,True
e5bcb7c2,e5bcb7c2_S02,Application,15,True
e5bcb7c2,e5bcb7c2_S03,Application,7,True
e5bcb7c2,e5bcb7c2_S04,Application,12,True
e5bcb7c2,e5bcb7c2_S05,Application,11,True
e5bcb7c2,e5bcb7c2_S06,Application,15,True
e5bcb7c2,e5bcb7c2_S07,Application,17,True
e5bcb7c2,e5bcb7c2_S08,Application,9,True
e5bcb7c2,e5bcb7c2_S09,Application,16,True
1e0d8281,1e0d8281_S01,Evaluation,9,False
d54e3d63,d54e3d63_S01,Application,8,False
d54e3d63,d54e3d63_S02,Application,4,False
d54e3d63,d54e3d63_S03,Application,5,False
d54e3d63,d54e3d63_S04,Application,15,False
d54e3d63,d54e3d63_S05,Application,11,True
d54e3d63,d54e3d63_S06,Application,9,True
b4d43090,b4d43090_S01,Consideration,11,True
b4d43090,b4d43090_S02,Consideration,14,True
b4d43090,b4d43090_S03,Evaluation,11,True
b4d43090,b4d43090_S04,Application,14,True
b4d43090,b4d43090_S05,Application,10,True
b4d43090,b4d43090_S06,Application,8,True
b4d43090,b4d43090_S07,Application,10,True
c7df95ef,c7df95ef_S01,Evaluation,3,False
9c35f86b,9c35f86b_S01,Evaluation,4,False
9c35f86b,9c35f86b_S02,Application,9,True
9c35f86b,9c35f86b_S03,Application,9,True
55257502,55257502_S01,Application,7,False
55257502,55257502_S02,Application,5,False
55257502,55257502_S03,Application,3,False
55257502,55257502_S04,Application,5,False
c5000e26,c5000e26_S01,Application,15,True
c5000e26,c5000e26_S02,Application,11,True
c5000e26,c5000e26_S03,Application,14,True
c5000e26,c5000e26_S04,Application,13,True
c5000e26,c5000e26_S05,Application,11,True
c5000e26,c5000e26_S06,Application,10,True
c5000e26,c5000e26_S07,Application,9,True
c5000e26,c5000e26_S08,Application,14,True
dff5ddcf,dff5ddcf_S01,Consideration,9,True
dff5ddcf,dff5ddcf_S02,Consideration,4,True
dff5ddcf,dff5ddcf_S03,Application,12,True
dff5ddcf,dff5ddcf_S04,Application,8,True
d2da37f0,d2da37f0_S01,Awareness,7,True
d2da37f0,d2da37f0_S02,Awareness,10,True
d2da37f0,d2da37f0_S03,Evaluation,7,True
0999390f,0999390f_S01,Application,14,True
0999390f,0999390f_S02,Application,5,True
81c52143,81c52143_S01,Application,6,False
81c52143,81c52143_S02,Application,9,True
84d3a123,84d3a123_S01,Awareness,10,True
69649aad,69649aad_S01,Application,6,False
341bd52f,341bd52f_S01,Application,15,False
341bd52f,341bd52f_S02,Application,11,False
341bd52f,341bd52f_S03,Application,8,False
341bd52f,341bd52f_S04,Application,6,False
341bd52f,341bd52f_S05,Application,4,False
341bd52f,341bd52f_S06,Application,11,True
341bd52f,341bd52f_S07,Application,9,True
ef3e90ea,ef3e90ea_S01,Awareness,12,False
ef3e90ea,ef3e90ea_S02,Application,9,True
ef3e90ea,ef3e90ea_S03,Application,11,True
ef3e90ea,ef3e90ea_S04,Application,16,True
815b1664,815b1664_S01,Awareness,10,True
815b1664,815b1664_S02,Evaluation,11,True
815b1664,815b1664_S03,Application,11,True
815b1664,815b1664_S04,Application,13,True
50d9c9e0,50d9c9e0_S01,Awareness,6,False
ac1e9627,ac1e9627_S01,Application,8,True
ac1e9627,ac1e9627_S02,Application,5,True
ac1e9627,ac1e9627_S03,Application,9,True
90fb48b7,90fb48b7_S01,Awareness,8,False
90fb48b7,90fb48b7_S02,Awareness,13,True
90fb48b7,90fb48b7_S03,Awareness,11,True
90fb48b7,90fb48b7_S04,Application,9,True
90fb48b7,90fb48b7_S05,Application,14,True
90fb48b7,90fb48b7_S06,Application,12,True
90fb48b7,90fb48b7_S07,Application,8,True
18f88ea7,18f88ea7_S01,Application,9,True
18f88ea7,18f88ea7_S02,Application,10,True
18f88ea7,18f88ea7_S03,Application,15,True
18f88ea7,18f88ea7_S04,Application,11,True
2c3c4831,2c3c4831_S01,Application,9,False
2c3c4831,2c3c4831_S02,Application,9,True
2c3c4831,2c3c4831_S03,Application,5,True
2c3c4831,2c3c4831_S04,Application,8,True
5c1197c7,5c1197c7_S01,Evaluation,9,False
5c1197c7,5c1197c7_S02,Application,11,True
5c1197c7,5c1197c7_S03,Application,6,True
5c1197c7,5c1197c7_S04,Application,9,True
b9e28e6d,b9e28e6d_S01,Awareness,9,True
b9e28e6d,b9e28e6d_S02,Application,16,True
b9e28e6d,b9e28e6d_S03,Application,13,True
45d9ef3f,45d9ef3f_S01,Application,7,False
45d9ef3f,45d9ef3f_S02,Application,7,False
45d9ef3f,45d9ef3f_S03,Application,11,False
45d9ef3f,45d9ef3f_S04,Application,12,True
8713ba67,8713ba67_S01,Awareness,2,False
0fe26ed6,0fe26ed6_S01,Evaluation,6,False
0fe26ed6,0fe26ed6_S02,Application,6,False
4e4fb419,4e4fb419_S01,Evaluation,11,False
4e4fb419,4e4fb419_S02,Application,14,False
4e4fb419,4e4fb419_S03,Application,11,True
4e4fb419,4e4fb419_S04,Application,12,True
4e4fb419,4e4fb419_S05,Application,15,True
4e4fb419,4e4fb419_S06,Application,16,True
4e4fb419,4e4fb419_S07,Application,10,True
4e4fb419,4e4fb419_S08,Application,10,True
4e4fb419,4e4fb419_S09,Application,14,True
4e4fb419,4e4fb419_S10,Application,11,True
4e4fb419,4e4fb419_S11,Application,12,True
4e4fb419,4e4fb419_S12,Application,10,True
a5f1697e,a5f1697e_S01,Evaluation,5,False
a5f1697e,a5f1697e_S02,Application,12,True
a5f1697e,a5f1697e_S03,Application,9,True
a5f1697e,a5f1697e_S04,Application,6,True
a5f1697e,a5f1697e_S05,Application,4,True
bcaed39a,bcaed39a_S01,Application,9,False
bcaed39a,bcaed39a_S02,Application,11,True
bcaed39a,bcaed39a_S03,Application,12,True
bcaed39a,bcaed39a_S04,Application,12,True
bcaed39a,bcaed39a_S05,Application,12,True
bcaed39a,bcaed39a_S06,Application,10,True
bcaed39a,bcaed39a_S07,Application,10,True
bcaed39a,bcaed39a_S08,Application,6,True
a4dcae42,a4dcae42_S01,Awareness,10,True
a4dcae42,a4dcae42_S02,Application,14,True
a4dcae42,a4dcae42_S03,Application,14,True
a4dcae42,a4dcae42_S04,Application,9,True
a4dcae42,a4dcae42_S05,Application,13,True
a4dcae42,a4dcae42_S06,Application,8,True
a4dcae42,a4dcae42_S07,Application,9,True
a4dcae42,a4dcae42_S08,Application,7,True
a4dcae42,a4dcae42_S09,Application,13,True
a4dcae42,a4dcae42_S10,Application,7,True
a4dcae42,a4dcae42_S11,Application,19,True
a4dcae42,a4dcae42_S12,Application,11,True
a4dcae42,a4dcae42_S13,Application,8,True
a4dcae42,a4dcae42_S14,Application,15,True
f4049fe1,f4049fe1_S01,Awareness,4,False
f4049fe1,f4049fe1_S02,Application,10,False
c9985dba,c9985dba_S01,Consideration,5,False
c9985dba,c9985dba_S02,Application,4,False
e99bcc8c,e99bcc8c_S01,Evaluation,6,False
dbaae91b,dbaae91b_S01,Awareness,6,True
dbaae91b,dbaae91b_S02,Application,16,True
dbaae91b,dbaae91b_S03,Application,10,True
dbaae91b,dbaae91b_S04,Application,10,True
dbaae91b,dbaae91b_S05,Application,16,True
dbaae91b,dbaae91b_S06,Application,6,True
dbaae91b,dbaae91b_S07,Application,12,True
69b9805d,69b9805d_S01,Application,13,True
69b9805d,69b9805d_S02,Application,4,True
69b9805d,69b9805d_S03,Application,13,True
3862fe12,3862fe12_S01,Awareness,5,False
3862fe12,3862fe12_S02,Evaluation,7,False
3862fe12,3862fe12_S03,Application,11,False
9aa9f63f,9aa9f63f_S01,Awareness,9,False
9aa9f63f,9aa9f63f_S02,Awareness,3,True
9aa9f63f,9aa9f63f_S03,Awareness,6,True
9aa9f63f,9aa9f63f_S04,Awareness,7,True
2c23980d,2c23980d_S01,Application,6,True
2c23980d,2c23980d_S02,Application,9,True
2c23980d,2c23980d_S03,Application,7,True
2c23980d,2c23980d_S04,Application,12,True
80ae6a2c,80ae6a2c_S01,Application,8,False
1f83b3f8,1f83b3f8_S01,Awareness,7,True
1f83b3f8,1f83b3f8_S02,Application,4,True
1f83b3f8,1f83b3f8_S03,Application,5,True
1f83b3f8,1f83b3f8_S04,Application,7,True
1f83b3f8,1f83b3f8_S05,Application,9,True
8adfcc66,8adfcc66_S01,Evaluation,4,False
4e0636b4,4e0636b4_S01,Evaluation,11,False
4e0636b4,4e0636b4_S02,Application,8,False
4e0636b4,4e0636b4_S03,Application,12,True
4e0636b4,4e0636b4_S04,Application,11,True
4e0636b4,4e0636b4_S05,Application,10,True
4e0636b4,4e0636b4_S06,Application,7,True
4e0636b4,4e0636b4_S07,Application,11,True
379c59c7,379c59c7_S01,Application,10,True
379c59c7,379c59c7_S02,Application,9,True
379c59c7,379c59c7_S03,Application,13,True
379c59c7,379c59c7_S04,Application,6,True
379c59c7,379c59c7_S05,Application,6,True
379c59c7,379c59c7_S06,Application,12,True
2c643ada,2c643ada_S01,Application,8,False
2c643ada,2c643ada_S02,Application,20,True
2c643ada,2c643ada_S03,Application,11,True
2c643ada,2c643ada_S04,Application,12,True
2c643ada,2c643ada_S05,Application,5,True
37638aef,37638aef_S01,Application,15,True
37638aef,37638aef_S02,Application,12,True
37638aef,37638aef_S03,Application,11,True
37638aef,37638aef_S04,Application,17,True
37638aef,37638aef_S05,Application,8,True
37638aef,37638aef_S06,Application,19,True
37638aef,37638aef_S07,Application,12,True
37638aef,37638aef_S08,Application,9,True
37638aef,37638aef_S09,Application,11,True
37638aef,37638aef_S10,Application,8,True
37638aef,37638aef_S11,Application,14,True
37638aef,37638aef_S12,Application,11,True
37638aef,37638aef_S13,Application,9,True
37638aef,37638aef_S14,Application,12,True
37638aef,37638aef_S15,Application,13,True
37638aef,37638aef_S16,Application,17,True
cb56d0ea,cb56d0ea_S01,Application,16,True
cb56d0ea,cb56d0ea_S02,Application,15,True
cb56d0ea,cb56d0ea_S03,Application,12,True
cb56d0ea,cb56d0ea_S04,Application,13,True
cb56d0ea,cb56d0ea_S05,Application,8,True
