task_id,intern_id,year,month,task_type,task_complexity,expected_hours,actual_hours,completion_status,quality_score,days_to_complete,department
INT_0055_M4_T05,INT_0055,2024,4,Data Analysis,3,8,7.6,Completed On Time,5.5,4,UX Design
INT_0055_M4_T06,INT_0055,2024,4,Documentation,1,3,3.3,Completed Early,6.6,3,UX Design
INT_0055_M4_T07,INT_0055,2024,4,Report Writing,2,6,7.7,Completed Early,5.7,3,UX Design
INT_0055_M4_T08,INT_0055,2024,4,Data Analysis,3,8,10.1,Completed On Time,7.5,3,UX Design
INT_0055_M5_T01,INT_0055,2024,5,Data Analysis,3,8,9.4,Completed Early,7.2,4,UX Design
INT_0055_M5_T02,INT_0055,2024,5,Documentation,1,3,3.7,Completed On Time,6.7,5,UX Design
INT_0055_M5_T03,INT_0055,2024,5,Testing,2,4,4.2,Extended,4.5,2,UX Design
INT_0055_M5_T04,INT_0055,2024,5,Presentation,2,5,5.2,Completed On Time,6.8,3,UX Design
INT_0055_M5_T05,INT_0055,2024,5,Research,3,10,12.4,Completed On Time,4.6,5,UX Design
INT_0055_M5_T06,INT_0055,2024,5,Presentation,2,5,6.2,Completed On Time,4.9,5,UX Design
INT_0055_M5_T07,INT_0055,2024,5,Data Analysis,3,8,8.1,Completed Late,6.3,5,UX Design
INT_0055_M5_T08,INT_0055,2024,5,Report Writing,2,6,6.7,Completed On Time,7.1,5,UX Design
INT_0055_M6_T01,INT_0055,2024,6,Report Writing,2,6,4.8,Completed On Time,5.0,4,UX Design
INT_0055_M6_T02,INT_0055,2024,6,Report Writing,2,6,7.0,Extended,4.5,2,UX Design
INT_0055_M6_T03,INT_0055,2024,6,Documentation,1,3,3.6,Completed On Time,6.5,4,UX Design
INT_0055_M6_T04,INT_0055,2024,6,Code Development,4,12,12.2,Completed On Time,3.1,3,UX Design
INT_0055_M6_T05,INT_0055,2024,6,Research,3,10,11.9,Completed On Time,5.6,4,UX Design
INT_0055_M6_T06,INT_0055,2024,6,Research,3,10,12.6,Completed Late,5.3,4,UX Design
INT_0055_M6_T07,INT_0055,2024,6,Report Writing,2,6,5.8,Completed Early,4.7,3,UX Design
INT_0055_M6_T08,INT_0055,2024,6,Testing,2,4,4.4,Extended,4.9,5,UX Design
INT_0056_M1_T01,INT_0056,2024,1,Data Analysis,3,8,9.2,Completed Early,6.2,1,Business Analytics
INT_0056_M1_T02,INT_0056,2024,1,Report Writing,2,6,5.3,Completed On Time,6.7,2,Business Analytics
INT_0056_M1_T03,INT_0056,2024,1,Documentation,1,3,3.0,Completed On Time,6.4,2,Business Analytics
INT_0056_M1_T04,INT_0056,2024,1,Report Writing,2,6,5.9,Completed Early,6.0,3,Business Analytics
INT_0056_M1_T05,INT_0056,2024,1,Presentation,2,5,3.1,Completed On Time,6.5,2,Business Analytics
INT_0056_M1_T06,INT_0056,2024,1,Data Analysis,3,8,6.0,Completed Early,6.9,2,Business Analytics
INT_0056_M1_T07,INT_0056,2024,1,Testing,2,4,2.9,Completed Late,6.5,1,Business Analytics
INT_0056_M1_T08,INT_0056,2024,1,Research,3,10,7.9,Completed Early,8.9,1,Business Analytics
INT_0056_M1_T09,INT_0056,2024,1,Research,3,10,11.0,Completed On Time,6.2,1,Business Analytics
INT_0056_M1_T10,INT_0056,2024,1,Documentation,1,3,2.8,Completed Late,7.3,2,Business Analytics
INT_0056_M1_T11,INT_0056,2024,1,Code Development,4,12,14.5,Completed Early,9.6,2,Business Analytics
INT_0056_M2_T01,INT_0056,2024,2,Documentation,1,3,3.1,Completed On Time,5.3,1,Business Analytics
INT_0056_M2_T02,INT_0056,2024,2,Research,3,10,11.2,Completed On Time,6.7,1,Business Analytics
INT_0056_M2_T03,INT_0056,2024,2,Research,3,10,9.3,Completed Early,6.7,1,Business Analytics
INT_0056_M2_T04,INT_0056,2024,2,Documentation,1,3,2.2,Completed Early,6.5,1,Business Analytics
INT_0056_M2_T05,INT_0056,2024,2,Report Writing,2,6,5.6,Completed On Time,7.1,1,Business Analytics
INT_0056_M2_T06,INT_0056,2024,2,Testing,2,4,3.8,Completed Late,8.3,1,Business Analytics
INT_0056_M2_T07,INT_0056,2024,2,Research,3,10,9.5,Completed Early,7.6,1,Business Analytics
INT_0056_M2_T08,INT_0056,2024,2,Testing,2,4,5.2,Completed Late,6.8,1,Business Analytics
INT_0056_M2_T09,INT_0056,2024,2,Research,3,10,10.5,Completed Early,7.2,1,Business Analytics
INT_0056_M2_T10,INT_0056,2024,2,Testing,2,4,3.8,Completed On Time,5.9,1,Business Analytics
INT_0056_M2_T11,INT_0056,2024,2,Data Analysis,3,8,6.2,Completed Early,6.8,1,Business Analytics
INT_0056_M2_T12,INT_0056,2024,2,Report Writing,2,6,6.8,Completed On Time,8.9,2,Business Analytics
INT_0056_M2_T13,INT_0056,2024,2,Data Analysis,3,8,9.2,Completed On Time,6.9,1,Business Analytics
INT_0056_M2_T14,INT_0056,2024,2,Report Writing,2,6,4.5,Completed On Time,7.9,1,Business Analytics
INT_0056_M3_T01,INT_0056,2024,3,Testing,2,4,2.6,Completed Late,9.5,4,Business Analytics
INT_0056_M3_T02,INT_0056,2024,3,Report Writing,2,6,7.6,Completed On Time,10.0,4,Business Analytics
INT_0056_M3_T03,INT_0056,2024,3,Presentation,2,5,4.3,Completed Early,10.0,4,Business Analytics
INT_0056_M3_T04,INT_0056,2024,3,Report Writing,2,6,3.0,Completed Early,9.5,4,Business Analytics
INT_0056_M3_T05,INT_0056,2024,3,Data Analysis,3,8,7.6,Completed Early,8.7,1,Business Analytics
INT_0056_M3_T06,INT_0056,2024,3,Research,3,10,8.3,Completed Late,9.8,2,Business Analytics
INT_0056_M3_T07,INT_0056,2024,3,Code Development,4,12,11.1,Completed On Time,10.0,4,Business Analytics
INT_0056_M3_T08,INT_0056,2024,3,Data Analysis,3,8,3.4,Completed Early,8.6,3,Business Analytics
INT_0056_M3_T09,INT_0056,2024,3,Research,3,10,10.1,Completed On Time,10.0,4,Business Analytics
INT_0056_M3_T10,INT_0056,2024,3,Report Writing,2,6,4.9,Completed Early,9.6,2,Business Analytics
INT_0056_M3_T11,INT_0056,2024,3,Report Writing,2,6,6.3,Completed On Time,9.0,4,Business Analytics
INT_0056_M4_T01,INT_0056,2024,4,Presentation,2,5,3.9,Completed On Time,9.1,4,Business Analytics
INT_0056_M4_T02,INT_0056,2024,4,Presentation,2,5,5.5,Completed On Time,9.4,2,Business Analytics
INT_0056_M4_T03,INT_0056,2024,4,Report Writing,2,6,6.3,Completed Late,7.2,2,Business Analytics
INT_0056_M4_T04,INT_0056,2024,4,Testing,2,4,4.1,Completed On Time,9.7,3,Business Analytics
INT_0056_M4_T05,INT_0056,2024,4,Report Writing,2,6,5.8,Completed On Time,8.7,3,Business Analytics
INT_0056_M4_T06,INT_0056,2024,4,Testing,2,4,2.8,Completed On Time,8.1,2,Business Analytics
INT_0056_M4_T07,INT_0056,2024,4,Presentation,2,5,4.7,Completed On Time,7.1,3,Business Analytics
INT_0056_M4_T08,INT_0056,2024,4,Documentation,1,3,3.2,Completed Early,8.8,5,Business Analytics
INT_0056_M4_T09,INT_0056,2024,4,Code Development,4,12,9.2,Completed On Time,8.6,2,Business Analytics
INT_0056_M5_T01,INT_0056,2024,5,Code Development,4,12,10.4,Completed Early,5.9,3,Business Analytics
INT_0056_M5_T02,INT_0056,2024,5,Code Development,4,12,12.6,Completed Late,7.9,4,Business Analytics
INT_0056_M5_T03,INT_0056,2024,5,Documentation,1,3,3.1,Completed Late,5.0,4,Business Analytics
INT_0056_M5_T04,INT_0056,2024,5,Presentation,2,5,5.4,Completed On Time,6.4,3,Business Analytics
INT_0056_M5_T05,INT_0056,2024,5,Presentation,2,5,2.6,Completed Late,8.8,3,Business Analytics
INT_0056_M5_T06,INT_0056,2024,5,Testing,2,4,3.8,Completed On Time,7.8,5,Business Analytics
INT_0056_M5_T07,INT_0056,2024,5,Documentation,1,3,2.6,Completed Late,6.7,4,Business Analytics
INT_0056_M5_T08,INT_0056,2024,5,Research,3,10,11.6,Completed On Time,7.1,3,Business Analytics
INT_0056_M5_T09,INT_0056,2024,5,Data Analysis,3,8,4.7,Completed Early,6.0,5,Business Analytics
INT_0056_M5_T10,INT_0056,2024,5,Code Development,4,12,10.0,Completed Late,6.6,3,Business Analytics
INT_0056_M5_T11,INT_0056,2024,5,Research,3,10,9.2,Completed On Time,7.0,4,Business Analytics
INT_0056_M5_T12,INT_0056,2024,5,Testing,2,4,4.7,Completed On Time,8.8,2,Business Analytics
INT_0056_M6_T01,INT_0056,2024,6,Data Analysis,3,8,10.3,Completed On Time,6.6,2,Business Analytics
INT_0056_M6_T02,INT_0056,2024,6,Data Analysis,3,8,7.7,Completed Early,7.2,3,Business Analytics
INT_0056_M6_T03,INT_0056,2024,6,Documentation,1,3,3.5,Completed On Time,7.9,2,Business Analytics
INT_0056_M6_T04,INT_0056,2024,6,Testing,2,4,3.3,Completed Early,6.9,4,Business Analytics
INT_0056_M6_T05,INT_0056,2024,6,Code Development,4,12,10.1,Completed Early,5.6,3,Business Analytics
INT_0056_M6_T06,INT_0056,2024,6,Data Analysis,3,8,4.7,Completed On Time,9.5,2,Business Analytics
INT_0056_M6_T07,INT_0056,2024,6,Documentation,1,3,2.6,Completed On Time,7.6,3,Business Analytics
INT_0056_M6_T08,INT_0056,2024,6,Data Analysis,3,8,6.7,Completed Early,7.8,4,Business Analytics
INT_0056_M6_T09,INT_0056,2024,6,Research,3,10,10.5,Completed On Time,8.8,2,Business Analytics
INT_0056_M6_T10,INT_0056,2024,6,Data Analysis,3,8,7.7,Completed Early,7.5,3,Business Analytics
INT_0057_M1_T01,INT_0057,2024,1,Data Analysis,3,8,9.4,Completed Late,9.0,3,UX Design
INT_0057_M1_T02,INT_0057,2024,1,Data Analysis,3,8,8.3,Completed Early,9.2,1,UX Design
INT_0057_M1_T03,INT_0057,2024,1,Testing,2,4,2.5,Completed Early,9.2,1,UX Design
INT_0057_M1_T04,INT_0057,2024,1,Data Analysis,3,8,8.7,Completed On Time,9.8,1,UX Design
INT_0057_M1_T05,INT_0057,2024,1,Presentation,2,5,3.3,Completed Early,9.6,1,UX Design
INT_0057_M1_T06,INT_0057,2024,1,Code Development,4,12,9.0,Completed Early,8.1,1,UX Design
INT_0057_M1_T07,INT_0057,2024,1,Report Writing,2,6,6.8,Completed Early,9.1,1,UX Design
INT_0057_M1_T08,INT_0057,2024,1,Code Development,4,12,7.1,Completed Late,9.6,1,UX Design
INT_0057_M1_T09,INT_0057,2024,1,Report Writing,2,6,5.5,Completed Late,8.7,2,UX Design
INT_0057_M2_T01,INT_0057,2024,2,Code Development,4,12,8.2,Completed On Time,8.4,3,UX Design
INT_0057_M2_T02,INT_0057,2024,2,Data Analysis,3,8,7.2,Completed Early,7.1,1,UX Design
INT_0057_M2_T03,INT_0057,2024,2,Presentation,2,5,4.8,Completed On Time,8.1,1,UX Design
INT_0057_M2_T04,INT_0057,2024,2,Presentation,2,5,3.0,Completed Early,7.8,2,UX Design
INT_0057_M2_T05,INT_0057,2024,2,Code Development,4,12,8.1,Extended,6.3,1,UX Design
INT_0057_M2_T06,INT_0057,2024,2,Code Development,4,12,9.1,Completed Late,6.7,2,UX Design
INT_0057_M2_T07,INT_0057,2024,2,Presentation,2,5,3.8,Completed Early,6.3,2,UX Design
INT_0057_M2_T08,INT_0057,2024,2,Testing,2,4,3.7,Completed Early,6.7,3,UX Design
INT_0057_M2_T09,INT_0057,2024,2,Code Development,4,12,12.0,Completed Late,5.5,2,UX Design
INT_0057_M3_T01,INT_0057,2024,3,Research,3,10,8.1,Completed On Time,8.3,2,UX Design
INT_0057_M3_T02,INT_0057,2024,3,Data Analysis,3,8,4.5,Completed Early,7.3,1,UX Design
INT_0057_M3_T03,INT_0057,2024,3,Report Writing,2,6,5.7,Extended,8.1,1,UX Design
INT_0057_M3_T04,INT_0057,2024,3,Research,3,10,10.5,Completed Early,6.7,4,UX Design
INT_0057_M3_T05,INT_0057,2024,3,Code Development,4,12,10.7,Completed On Time,6.5,1,UX Design
INT_0057_M3_T06,INT_0057,2024,3,Documentation,1,3,2.9,Extended,7.4,2,UX Design
INT_0057_M3_T07,INT_0057,2024,3,Data Analysis,3,8,9.8,Completed On Time,7.1,2,UX Design
INT_0057_M4_T01,INT_0057,2024,4,Presentation,2,5,5.3,Completed On Time,9.9,7,UX Design
INT_0057_M4_T02,INT_0057,2024,4,Data Analysis,3,8,7.0,Completed On Time,9.1,5,UX Design
INT_0057_M4_T03,INT_0057,2024,4,Data Analysis,3,8,8.6,Completed On Time,9.8,6,UX Design
INT_0057_M4_T04,INT_0057,2024,4,Research,3,10,10.6,Completed On Time,7.4,6,UX Design
INT_0057_M4_T05,INT_0057,2024,4,Report Writing,2,6,5.7,Completed On Time,10.0,4,UX Design
INT_0057_M4_T06,INT_0057,2024,4,Documentation,1,3,3.6,Completed On Time,9.5,6,UX Design
INT_0057_M4_T07,INT_0057,2024,4,Presentation,2,5,6.2,Completed On Time,10.0,6,UX Design
INT_0057_M4_T08,INT_0057,2024,4,Documentation,1,3,2.8,Completed On Time,9.0,5,UX Design
INT_0057_M4_T09,INT_0057,2024,4,Documentation,1,3,2.3,Completed Early,9.4,3,UX Design
INT_0057_M4_T10,INT_0057,2024,4,Documentation,1,3,3.0,Completed Late,9.3,5,UX Design
INT_0057_M4_T11,INT_0057,2024,4,Testing,2,4,3.8,Completed On Time,8.0,7,UX Design
INT_0057_M4_T12,INT_0057,2024,4,Data Analysis,3,8,7.0,Extended,9.3,5,UX Design
INT_0057_M5_T01,INT_0057,2024,5,Testing,2,4,4.6,Completed On Time,7.3,1,UX Design
INT_0057_M5_T02,INT_0057,2024,5,Data Analysis,3,8,9.4,Completed Early,9.1,1,UX Design
INT_0057_M5_T03,INT_0057,2024,5,Research,3,10,12.0,Completed On Time,8.1,2,UX Design
INT_0057_M5_T04,INT_0057,2024,5,Data Analysis,3,8,9.8,Completed On Time,9.1,3,UX Design
INT_0057_M5_T05,INT_0057,2024,5,Code Development,4,12,11.9,Completed Early,8.4,2,UX Design
INT_0057_M5_T06,INT_0057,2024,5,Code Development,4,12,10.7,Completed On Time,6.9,2,UX Design
INT_0057_M5_T07,INT_0057,2024,5,Presentation,2,5,4.1,Completed Late,7.1,2,UX Design
INT_0057_M5_T08,INT_0057,2024,5,Research,3,10,8.4,Completed Early,8.3,1,UX Design
INT_0057_M5_T09,INT_0057,2024,5,Documentation,1,3,2.6,Completed On Time,7.9,2,UX Design
INT_0057_M6_T01,INT_0057,2024,6,Documentation,1,3,3.7,Completed On Time,5.7,3,UX Design
INT_0057_M6_T02,INT_0057,2024,6,Testing,2,4,4.5,Completed Late,8.1,3,UX Design
INT_0057_M6_T03,INT_0057,2024,6,Report Writing,2,6,5.6,Completed On Time,7.8,3,UX Design
INT_0057_M6_T04,INT_0057,2024,6,Presentation,2,5,3.8,Extended,9.3,4,UX Design
INT_0057_M6_T05,INT_0057,2024,6,Research,3,10,8.7,Completed On Time,6.8,2,UX Design
INT_0057_M6_T06,INT_0057,2024,6,Code Development,4,12,10.4,Completed On Time,8.7,2,UX Design
INT_0057_M6_T07,INT_0057,2024,6,Data Analysis,3,8,6.0,Completed Early,8.7,4,UX Design
INT_0057_M6_T08,INT_0057,2024,6,Research,3,10,7.8,Completed On Time,6.8,6,UX Design
INT_0057_M6_T09,INT_0057,2024,6,Testing,2,4,4.2,Completed Late,7.9,4,UX Design
INT_0057_M6_T10,INT_0057,2024,6,Data Analysis,3,8,7.0,Completed Early,9.0,3,UX Design
INT_0057_M6_T11,INT_0057,2024,6,Data Analysis,3,8,7.3,Completed Late,8.0,2,UX Design
INT_0057_M6_T12,INT_0057,2024,6,Research,3,10,12.9,Completed On Time,7.2,2,UX Design
INT_0058_M1_T01,INT_0058,2024,1,Report Writing,2,6,7.8,Completed On Time,8.0,2,UX Design
INT_0058_M1_T02,INT_0058,2024,1,Data Analysis,3,8,6.0,Completed On Time,7.8,5,UX Design
INT_0058_M1_T03,INT_0058,2024,1,Testing,2,4,4.4,Completed On Time,6.9,4,UX Design
INT_0058_M1_T04,INT_0058,2024,1,Documentation,1,3,3.4,Completed On Time,8.1,3,UX Design
INT_0058_M1_T05,INT_0058,2024,1,Research,3,10,9.0,Completed Early,10.0,2,UX Design
INT_0058_M1_T06,INT_0058,2024,1,Testing,2,4,3.7,Completed On Time,8.0,1,UX Design
INT_0058_M1_T07,INT_0058,2024,1,Presentation,2,5,6.7,Completed Early,7.2,3,UX Design
INT_0058_M1_T08,INT_0058,2024,1,Report Writing,2,6,3.3,Completed Late,8.0,3,UX Design
INT_0058_M1_T09,INT_0058,2024,1,Presentation,2,5,3.7,Completed On Time,9.0,2,UX Design
INT_0058_M1_T10,INT_0058,2024,1,Documentation,1,3,3.4,Completed Early,9.8,2,UX Design
INT_0058_M1_T11,INT_0058,2024,1,Research,3,10,9.2,Completed Late,8.6,3,UX Design
INT_0058_M2_T01,INT_0058,2024,2,Research,3,10,3.4,Completed Early,7.8,4,UX Design
INT_0058_M2_T02,INT_0058,2024,2,Code Development,4,12,7.5,Completed On Time,8.2,3,UX Design
INT_0058_M2_T03,INT_0058,2024,2,Documentation,1,3,2.5,Completed On Time,8.8,3,UX Design
INT_0058_M2_T04,INT_0058,2024,2,Testing,2,4,2.0,Completed Early,6.9,4,UX Design
INT_0058_M2_T05,INT_0058,2024,2,Research,3,10,9.9,Completed Early,9.6,5,UX Design
INT_0058_M2_T06,INT_0058,2024,2,Testing,2,4,3.3,Completed On Time,10.0,3,UX Design
INT_0058_M2_T07,INT_0058,2024,2,Documentation,1,3,2.1,Completed Early,7.2,1,UX Design
INT_0058_M2_T08,INT_0058,2024,2,Testing,2,4,4.9,Completed On Time,9.4,2,UX Design
INT_0058_M2_T09,INT_0058,2024,2,Presentation,2,5,4.3,Completed On Time,7.9,2,UX Design
INT_0058_M2_T10,INT_0058,2024,2,Presentation,2,5,2.7,Completed On Time,7.6,3,UX Design
INT_0058_M2_T11,INT_0058,2024,2,Presentation,2,5,4.1,Completed Late,8.1,5,UX Design
INT_0058_M3_T01,INT_0058,2024,3,Research,3,10,10.3,Completed On Time,8.7,2,UX Design
INT_0058_M3_T02,INT_0058,2024,3,Report Writing,2,6,5.6,Completed On Time,7.8,2,UX Design
INT_0058_M3_T03,INT_0058,2024,3,Report Writing,2,6,4.1,Completed On Time,10.0,1,UX Design
INT_0058_M3_T04,INT_0058,2024,3,Data Analysis,3,8,6.9,Completed On Time,10.0,2,UX Design
INT_0058_M3_T05,INT_0058,2024,3,Code Development,4,12,8.2,Completed Late,8.2,1,UX Design
INT_0058_M3_T06,INT_0058,2024,3,Report Writing,2,6,5.9,Completed Late,9.6,1,UX Design
INT_0058_M3_T07,INT_0058,2024,3,Presentation,2,5,3.3,Completed Early,9.5,1,UX Design
INT_0058_M3_T08,INT_0058,2024,3,Testing,2,4,5.3,Completed On Time,9.3,3,UX Design
INT_0058_M3_T09,INT_0058,2024,3,Data Analysis,3,8,5.3,Completed On Time,7.7,1,UX Design
INT_0058_M3_T10,INT_0058,2024,3,Report Writing,2,6,6.8,Completed On Time,10.0,1,UX Design
INT_0058_M4_T01,INT_0058,2024,4,Presentation,2,5,4.8,Completed Early,7.8,4,UX Design
INT_0058_M4_T02,INT_0058,2024,4,Testing,2,4,4.0,Completed Early,6.4,4,UX Design
INT_0058_M4_T03,INT_0058,2024,4,Report Writing,2,6,5.5,Completed Early,7.7,4,UX Design
INT_0058_M4_T04,INT_0058,2024,4,Code Development,4,12,7.7,Completed Early,6.2,2,UX Design
INT_0058_M4_T05,INT_0058,2024,4,Report Writing,2,6,6.4,Completed Early,8.3,5,UX Design
INT_0058_M4_T06,INT_0058,2024,4,Testing,2,4,3.8,Completed Late,5.4,3,UX Design
INT_0058_M4_T07,INT_0058,2024,4,Presentation,2,5,4.7,Completed On Time,7.6,4,UX Design
INT_0058_M4_T08,INT_0058,2024,4,Research,3,10,9.7,Completed Early,7.5,4,UX Design
INT_0058_M4_T09,INT_0058,2024,4,Testing,2,4,3.1,Completed On Time,8.5,4,UX Design
INT_0058_M4_T10,INT_0058,2024,4,Data Analysis,3,8,5.1,Extended,6.7,4,UX Design
INT_0058_M5_T01,INT_0058,2024,5,Documentation,1,3,2.0,Completed On Time,9.2,4,UX Design
INT_0058_M5_T02,INT_0058,2024,5,Testing,2,4,3.7,Completed On Time,7.8,6,UX Design
INT_0058_M5_T03,INT_0058,2024,5,Report Writing,2,6,8.8,Completed On Time,8.2,4,UX Design
INT_0058_M5_T04,INT_0058,2024,5,Documentation,1,3,2.8,Completed On Time,8.2,3,UX Design
INT_0058_M5_T05,INT_0058,2024,5,Report Writing,2,6,4.1,Completed Early,7.4,4,UX Design
INT_0058_M5_T06,INT_0058,2024,5,Report Writing,2,6,4.8,Completed On Time,5.9,4,UX Design
INT_0058_M5_T07,INT_0058,2024,5,Research,3,10,8.9,Completed Early,9.9,4,UX Design
INT_0058_M5_T08,INT_0058,2024,5,Testing,2,4,2.4,Completed Late,6.3,3,UX Design
INT_0058_M6_T01,INT_0058,2024,6,Report Writing,2,6,6.9,Extended,8.1,1,UX Design
INT_0058_M6_T02,INT_0058,2024,6,Research,3,10,10.6,Completed Late,8.3,2,UX Design
INT_0058_M6_T03,INT_0058,2024,6,Presentation,2,5,4.7,Completed On Time,10.0,1,UX Design
INT_0058_M6_T04,INT_0058,2024,6,Data Analysis,3,8,10.6,Completed On Time,8.1,2,UX Design
INT_0058_M6_T05,INT_0058,2024,6,Presentation,2,5,3.5,Completed Early,8.7,1,UX Design
INT_0058_M6_T06,INT_0058,2024,6,Report Writing,2,6,6.6,Completed Early,8.1,2,UX Design
INT_0058_M6_T07,INT_0058,2024,6,Presentation,2,5,5.5,Completed Late,8.4,2,UX Design
INT_0058_M6_T08,INT_0058,2024,6,Research,3,10,6.1,Completed On Time,8.7,1,UX Design
INT_0058_M6_T09,INT_0058,2024,6,Report Writing,2,6,4.4,Completed On Time,9.6,1,UX Design
INT_0058_M6_T10,INT_0058,2024,6,Testing,2,4,3.5,Completed Late,10.0,1,UX Design
INT_0058_M6_T11,INT_0058,2024,6,Presentation,2,5,4.7,Completed Late,10.0,1,UX Design
INT_0059_M1_T01,INT_0059,2024,1,Research,3,10,10.1,Completed Early,7.8,5,Data Science
INT_0059_M1_T02,INT_0059,2024,1,Presentation,2,5,4.9,Completed On Time,8.6,3,Data Science
INT_0059_M1_T03,INT_0059,2024,1,Documentation,1,3,4.0,Completed On Time,6.8,6,Data Science
INT_0059_M1_T04,INT_0059,2024,1,Data Analysis,3,8,8.0,Completed On Time,8.9,4,Data Science
INT_0059_M1_T05,INT_0059,2024,1,Presentation,2,5,5.5,Completed Late,7.8,4,Data Science
INT_0059_M1_T06,INT_0059,2024,1,Presentation,2,5,4.6,Completed On Time,7.2,5,Data Science
INT_0059_M1_T07,INT_0059,2024,1,Testing,2,4,3.7,Extended,7.0,6,Data Science
INT_0059_M2_T01,INT_0059,2024,2,Documentation,1,3,3.9,Completed On Time,7.4,4,Data Science
INT_0059_M2_T02,INT_0059,2024,2,Research,3,10,11.3,Completed Late,8.6,3,Data Science
INT_0059_M2_T03,INT_0059,2024,2,Testing,2,4,4.4,Completed On Time,7.0,2,Data Science
INT_0059_M2_T04,INT_0059,2024,2,Presentation,2,5,6.0,Completed Early,7.0,2,Data Science
INT_0059_M2_T05,INT_0059,2024,2,Research,3,10,13.5,Completed Early,9.6,3,Data Science
INT_0059_M2_T06,INT_0059,2024,2,Code Development,4,12,17.7,Completed On Time,6.9,3,Data Science
INT_0059_M3_T01,INT_0059,2024,3,Code Development,4,12,17.0,Completed Late,7.2,8,Data Science
INT_0059_M3_T02,INT_0059,2024,3,Report Writing,2,6,5.5,Completed Late,6.9,6,Data Science
INT_0059_M3_T03,INT_0059,2024,3,Testing,2,4,3.5,Completed Early,6.8,7,Data Science
INT_0059_M3_T04,INT_0059,2024,3,Testing,2,4,4.8,Completed On Time,9.1,7,Data Science
INT_0059_M3_T05,INT_0059,2024,3,Research,3,10,13.3,Completed Early,7.0,8,Data Science
INT_0059_M4_T01,INT_0059,2024,4,Research,3,10,13.0,Completed On Time,7.0,6,Data Science
INT_0059_M4_T02,INT_0059,2024,4,Research,3,10,10.3,Completed On Time,6.0,4,Data Science
INT_0059_M4_T03,INT_0059,2024,4,Data Analysis,3,8,8.6,Completed Early,6.1,6,Data Science
INT_0059_M4_T04,INT_0059,2024,4,Report Writing,2,6,6.0,Completed Early,5.7,7,Data Science
INT_0059_M4_T05,INT_0059,2024,4,Report Writing,2,6,6.1,Completed On Time,6.7,6,Data Science
INT_0059_M4_T06,INT_0059,2024,4,Report Writing,2,6,5.2,Completed On Time,7.7,6,Data Science
INT_0059_M4_T07,INT_0059,2024,4,Code Development,4,12,16.9,Completed On Time,5.8,5,Data Science
INT_0059_M4_T08,INT_0059,2024,4,Data Analysis,3,8,8.9,Extended,6.8,4,Data Science
INT_0059_M5_T01,INT_0059,2024,5,Report Writing,2,6,9.8,Completed Late,7.2,5,Data Science
INT_0059_M5_T02,INT_0059,2024,5,Research,3,10,10.9,Completed Late,6.1,4,Data Science
INT_0059_M5_T03,INT_0059,2024,5,Testing,2,4,4.7,Completed On Time,6.7,2,Data Science
INT_0059_M5_T04,INT_0059,2024,5,Data Analysis,3,8,8.8,Completed On Time,8.1,1,Data Science
INT_0059_M5_T05,INT_0059,2024,5,Documentation,1,3,3.9,Completed On Time,7.3,2,Data Science
INT_0059_M5_T06,INT_0059,2024,5,Code Development,4,12,15.5,Completed Early,7.7,4,Data Science
INT_0059_M5_T07,INT_0059,2024,5,Presentation,2,5,5.9,Completed On Time,7.8,3,Data Science
INT_0059_M5_T08,INT_0059,2024,5,Data Analysis,3,8,9.6,Completed On Time,7.4,2,Data Science
INT_0059_M5_T09,INT_0059,2024,5,Documentation,1,3,3.7,Completed On Time,7.6,3,Data Science
